username,date,content,user_location,bulan
nikmahazii,2021-06-29 16:49:19+00:00,"Setelah 3 bulan lalu gagal vaksin covid, alhamdulillah kmrn bs vaksin 🥲🥲 dan alhamdulillahnya lagi pasca vaksin aku ga ngeluhin apapun, bahkan segeran bgt habis vaksin 😁😁😁😁",Kalimantan Tengah,Juni
DepaprePolsek,2021-03-11 08:40:54+00:00,"Setelah menerima vaksin, masyarakat tetap harus mematuhi protokol kesehatan
#TetapDirumahAja
Selalu Disiplin 5M https://t.co/idlmpEBpLk",Papua,Februari
bellzia,2021-02-15 09:21:44+00:00,@citraprajnya Makasi ya Citra 🤗🤗 Mata sy siwer rekap data vaksin hari ini :'),Nusa Tenggara Barat,Februari
SentralTimur,2021-07-09 03:17:25+00:00,"Stok Vaksin Covid-19 Langka, Warga Padati Puskesmas Namlea
https://t.co/X6RN9xOeU9",Maluku Utara,Maret
darmas_8,2021-05-29 20:51:20+00:00,Gusti.... aku khi mengko vaksin ning nonton Chelsea... apik nggo tensi ga ya? wkwwk,DI Yogyakarta,Mei
Putra11445851,2021-06-08 09:12:23+00:00,"Kelangkaan vaksin menjadi salah satu alasan mengapa Arab Saudi belum memutuskan kuota jemaah haji untuk Indonesia.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas  @Kemenag_RI https://t.co/MEJ29FczxM",Kalimantan Utara,Mei
ksop_tgbuton,2021-03-29 10:51:47+00:00,"#kawanlaut
Kantot Ksop Kelas II Tg.Buton 
Melaksanakan Vaksin Covid - 19 Tahap -I 
#vaksin Covid -19
#ksoptgbuton
#smrthublapastinya

https://t.co/FMCB8KZoiI https://t.co/3MrmGRJXQs",Kalimantan Tengah,Maret
biofarmaID,2021-05-19 00:17:36+00:00,"Vaksin Gotong Rotong resmi digunakan. Presiden Jokowi menyatakan 19 perusahaan manufaktur sudah dapat menggunakan Vaksin Gotong Royong.

#VaksinGotongRoyongPekerja https://t.co/bnWafmITEq",Jawa Barat,Mei
anggabay91,2021-02-24 15:53:35+00:00,@CNNIndonesia Ternyata buat ngebiayaain vaksin koruptor ya? Wkwkw @DitjenPajakRI https://t.co/x2RESKl4Q8,Jawa Timur,Februari
oscarsamosir23,2021-04-21 03:39:16+00:00,"HAHAHAHAHHAAH yg vaksin pada meriang.
.
Ya sama, aku pas vaksin pake astra juga meriang. Tapi cuma 1 hari kok. Abis itu udahhh. Sampe sekarang masih hidup dan bisa jogging tiap pagi. 😁
.
Jgn takut fucksin yaaa 😁",Jawa Timur,April
TRajaaulia,2021-06-29 12:51:06+00:00,Besok vaksin massal di kampung mimin,Aceh,Juni
reza_fadh,2021-01-15 02:31:39+00:00,"@RoysonZain Masi bang..anak2 d skola d vaksin jg,cm d inform dl ke ortu ny",Riau,Januari
jokocho,2021-02-23 06:11:25+00:00,"Ariel, dari bikin lagu, nyanyi, rakit pc, motoran, vaksin paham kabeh. Ganteng pula 🤣 https://t.co/V17Hk5JQMd",DI Yogyakarta,Februari
BabangIqball,2021-03-29 11:04:09+00:00,"Sehat sehat semuanya, tetap jaga 3M yuk walaupun yg sudah di vaksin tetep dijaga 🙏",Kalimantan Tengah,Maret
bimasatya252,2021-06-27 02:55:07+00:00,Tidak perlu takut vaksin karena vaksin aman dan halal serta mendapat validasi dari WHO https://t.co/aCEAgfJKNd,Gorontalo,Juni
arriyav13,2021-01-26 09:14:31+00:00,Untuk merayakan 1 juta kasus. Yuk giveaway vaksin. https://t.co/IsZeEPhF8C,Bali,Januari
DMasri24,2021-06-28 12:42:59+00:00,"Lagi butuh suntikan dana sekarang bos, bukan suntikan vaksin 😪",DI Yogyakarta,Juni
theannzy,2021-01-22 16:30:30+00:00,"Vaksin tak percaya,  makan suplemen turun 10 kg dalam masa seminggu kau percaya pulak",Aceh,Januari
hzmzhr_,2021-07-08 14:41:09+00:00,Kesekian kalinya ketinggalan vaksin karna pas lagi sakit :(,Kalimantan Barat,Maret
ayoPutri,2021-07-08 06:40:01+00:00,"Ada teman terbang sama anaknya mau pulang ke Pontianak dari semarang, ditolak maskapai penerbangan karena anaknya yang usia 10y ga ada surat vaksin, ibu dan bapa sudah vaksin, karena peraturan ini ""DIBAWAH 10Y MELAMPIRKAN KARTU VAKSIN"" https://t.co/FJES2hAyJR",Kalimantan Barat,Februari
wicitrawinna,2021-03-28 00:15:30+00:00,capek bgt tepar seminggu ini jaga vaksin massal ubud seharinya sasaran sampe 400 terbanyak. tp gapapa tim yg diajak seru i likeeee it❤️❤️❤️,Bali,Maret
pontianakpost1,2021-07-09 06:18:15+00:00,"Yang Muda, Yang Berani Vaksin https://t.co/H8ykwAIwiJ",Kalimantan Barat,Januari
lanagdua3,2021-06-19 01:56:02+00:00,"Patuhi protokol kesehatan lakukan vaksin untuk pencegahan. 
NKRI Damai https://t.co/fV9vTIw5Ad",Kalimantan Utara,Maret
_Ashabul_Yamin,2021-06-29 15:02:44+00:00,"Dalam mysejahtera dok tang assesment lagi, tup² bos bagitau bersedia cucuk vaksin dalam minggu ni😥",Aceh,Juni
faizunjal,2021-02-01 10:59:20+00:00,"@jokowi, @budigsadikin, vaksin lansia segera! - Tandatangani Petisi! https://t.co/9a35SfDQ0l lewat @ChangeOrg_ID",Jawa Tengah,Februari
Emayant63176260,2021-06-23 00:09:58+00:00,"Jangan sampai kita lengah, karena itu mari terapkan proses 5 M dan vaksin. Demi keamanan kita bersama. 
Bersatu Lawan Covid19 https://t.co/1yd1iiZrkV",Kepulauan Bangka Belitung,Juni
RivaOlivia,2021-03-24 08:56:34+00:00,@andabron Apakah ini masi efek dari vaksin?🥲,Aceh,Maret
monyetpensiun,2021-06-29 11:17:27+00:00,"@putyisic bli udah vaksin duluan sebelum orang pada gelagapan begini, kemaren kemaren pada nyelow gamau vaksin sih. bli vaksin bulan april",Bali,Juni
TBacarita,2021-06-07 08:26:10+00:00,"Mutasi virus Covid19, kelangkaan vaksin, dan perkembangan wabah covid19 menjadi alasan Saudi belum mengumumkan mekanisme penyelenggaraan Haji tahun ini. #StopHoaxDanaHaji https://t.co/rMRt1PDrcY",Maluku Utara,Februari
Nabilafatul,2021-04-22 21:22:13+00:00,"Efek vaksin ke-2 ternyata lebih kuat dari vaksin pertama.
Sudah hari ke-3 setelah vaksin, tapi kepala masih sering tbtb pusing dan ngantuk berattt. Mata berat banget 😌",Sulawesi Selatan,April
ulatsaagu,2021-07-05 23:14:51+00:00,Vaksin sekaligus melihat keindahan  sampah yang berserakan https://t.co/Mr6eBAyNDE,Papua Barat,Januari
Msa_Pekalongan,2021-06-28 06:08:09+00:00,"rindu itu racun, dan bertemu adalah vaksin nya",Jawa Tengah,Juni
P3rsada27,2021-06-28 01:39:06+00:00,"Sukseskan program vaksin untuk memutus mata rantai penyebaran Covid-19

Bersatu Kita Teguh https://t.co/YWdL6SSkEg",Gorontalo,Juni
ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Februari
WildaSeptianii,2021-02-05 09:07:04+00:00,"Sebenarnya ini sudah jadwal vaksin gelombang ke 2 untuk nakes, tapi i nya baru mau vaksin yg 1 dasarr yaa 😅😂 https://t.co/95PilQBKpK",Jambi,Februari
deviyuliawati,2021-03-11 09:30:19+00:00,Bapak the cloudest buat vaksin? Wowww 😱😱😱 https://t.co/o64ktSVPry,Jambi,Maret
biofarmaID,2021-04-29 04:31:23+00:00,"Induk Holding BUMN Farmasi Bio Farma, akan menyimpan untuk kemudian mendistribusikan Vaksin Covid-19  dari AstraZeneca  pada tanggal 27 April 2021 sebanyak 3.852.000 dosis. 

#biofarma #covax #astrazeneca #vaksincovid19 #vaksinbiofarma #vaksinastrazeneca #vaksin #vaksinasi https://t.co/IgCDM5VkN0",Jawa Barat,April
MasryAnestesi,2021-01-28 04:30:11+00:00,"Pak @kemenhub151 buat kita² yang sudah yang mulai besok sudah 2 kali di Vaksin apa masih perlu swab? Atau cukup dengan esertifikat? 

Dan pak @KemenkesRI , fasilitas upload esertifikat vaksin belum bisa ya di ehaq",Aceh,Januari
aulia_Boboiboy,2021-07-09 09:23:22+00:00,"Kalbar baru 3%..
Jgn nak muluk2 NORMAL lg, kalo nd mw vaksin.. https://t.co/v7OySwnYmc",Kalimantan Barat,Januari
qomaqueen,2021-07-06 00:24:26+00:00,"@ulatsaagu Ya ampun 🙈 antrian 342 

Sy pas vaksin di Unimuda, no antrian 208, divaksin jam 1 siang 🤣🤣🤣
Padahal antri dari jam 10",Papua Barat,Januari
findaprinze,2021-07-10 15:56:55+00:00,"#ceritaVaksin

Tetangga gue ada bgt yg parno divaksin. 
Sampe nyokap sempet ikut ogah divaksin. 
Menurut kepercayaan dia banyak yg abis vaksin meninggoy. 
Lalu kmrn pas gw buang sampah kedengeran mereka crita2. 
Katanya kang sayur yg suka lewat meninggoy krn abis vaksin.",Sulawesi Utara,Januari
ridwanmhmmd15,2021-06-29 10:59:15+00:00,"Ada yg udah vaksin? 
Gua masih bingung terkait vaksin, tapi karena tuntutan pekerjaan ya harus vaksin. Jadi, temen2 yg udah vaksin, boleh dong testimoninya.",Banten,Juni
rahmatrudi9,2021-06-07 08:17:36+00:00,"Mutasi virus covid-19, kelangkaan vaksin, dan perkembangan wabah covid-19 menjadi alasan Saudi belum mengeluarkan mekanisme penyelenggaraan Haji.

#StopHoaxDanaHaji
Dana Haji Aman https://t.co/VwovW6hrvi",Maluku Utara,Februari
bolaliarrr,2021-04-18 08:19:22+00:00,"Isuk vaksin jam2, jam jam na ker laleuleus atuh di jesss hemmmm",Jawa Barat,April
mahargiyant_,2021-04-28 13:59:04+00:00,"kukira kemarin cara menghindari vaksinnya sukses, tetep aja dipanggil suru vaksin. :"""""" https://t.co/uxgEj4Rim2",DI Yogyakarta,April
IrfanHi05607262,2021-06-10 23:23:17+00:00,Pemerintah telah memilih vaksin yang aman bagi rakyat Indonesia. Waspada Provokasi https://t.co/6a3eFJwqah,Sulawesi Tenggara,Juni
celenganmiss,2021-07-09 07:42:47+00:00,"@springbvbbles iya pusing, trs aku bawa tidur ajaa pas bangun udah gapapa btw aku vaksin sinovac ya",Kalimantan Barat,Mei
arraayyy,2021-07-10 12:11:18+00:00,"@aalllszee ada juga yang ngantukan, tpi ntar vaksin yang kedua efeknya pegel wkw",Kalimantan Barat,Juni
mematchamatchai,2021-07-07 16:15:30+00:00,Masuk akal ga sih efek vaksin jadi bersedih gini huahahahaha,Kalimantan Barat,April
poskupangcom,2021-07-04 10:58:37+00:00,"Indonesia Kembali Kedatangan Vaksin AstraZeneca 998.400 Dosis
 
https://t.co/6vOrMcxKbV lewat @tribunnews",Nusa Tenggara Timur,April
ayoPutri,2021-07-08 06:42:18+00:00,"Pertanyaan gw, Indonesia bagian mana yang sudah memperbolehkan vaksin usian dibawah 12y?!!!

Surat PCR lengkap, semua lengkap, anak punya KTA, terus tetap ngotot minta surat vaksin, sedangkan vaksin hanya baru boleh ke anak2 mulai dari 12y",Kalimantan Barat,Februari
malikarrahiem,2021-04-24 22:20:06+00:00,"@andyyahya Hoo begitu ya, Mas. Aku minggu depan nih jadwal vaksin kedua. Jadi tegang 😅",Jawa Barat,April
Cahaya39710020,2021-06-11 05:32:14+00:00,Ayo vaksin gaeess biar lebih kuat imunnya https://t.co/ynrJogSpSr,Kalimantan Utara,April
IndonesiaSehatt,2021-07-09 05:23:42+00:00,"Seluruh vaksin aman, halal, dan efektif mencegah penularan Covid-19

#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/P8bLxNNVuq",Lampung,Maret
Nonapenaa,2021-07-05 09:00:43+00:00,"Serius nanya, apa cuman saya yang belum di vaksin?",Sulawesi Tenggara,Januari
hahahahasyu,2021-05-25 13:57:03+00:00,@rifajowo Kayae km dpt yg astrazeneca sih. Dikasi tau ngga kpn vaksin yg kedua?,Jawa Timur,Mei
pontianakpost1,2021-07-08 04:44:16+00:00,Kajari Ajak Masyarakat Vaksin di Kejaksaan https://t.co/F6tejygz7H,Kalimantan Barat,Juni
yohanacsitohang,2021-04-12 02:44:55+00:00,"Disaat rangorang lg heboh ngejar2 vaksin, nih org sekantor awak pada kompak nolak didaftarin sm hrd buat vaksin, pdhl gratis.",Sumatera Utara,April
derarszt,2021-02-27 06:39:30+00:00,"Ada ibu lansia marah2 di poli vaksin covid. Ditanya baik dijwb “saya kebelet kencing dok, dokter dah panggil saya tapi saya ga di skrining detail” sambil tunjuk2 dokternya yg sudah hampir lansia jg. Sy sgt sedih melihat nakes dimarahi ketika sdh bertugas dgn baik dan pro ☹️😭☹️",Banten,Februari
alfianaizati,2021-06-28 10:45:59+00:00,"Susah amat mau vaksin yaudahlah ya yg penting makan enak, tidur nyenyak, duit banyak 🤣",Jawa Tengah,Juni
appa_apar,2021-04-29 10:04:29+00:00,Tak sabar nak tunggu semboyan brader ni bersiul dek vaksin untuk pekerja di genting highlands https://t.co/XWINP1dPnb,Aceh,April
ebbaylia,2021-04-29 09:37:06+00:00,Habis vaksin bikin ngantuk ga sih???? Apa akunya aja yg ngantukan?,Banten,April
TkangJalanJajan,2021-07-10 07:21:30+00:00,@dodon_jerry Segera dong vaksin... Biar gampang mau urus ini itu,Kalimantan Barat,Februari
basari_ex,2021-06-29 21:33:55+00:00,"Vaksin lupa ingatan, tapi lupanya milih bisa gak ?",Sulawesi Utara,Juni
chlorophyll_2,2021-07-10 00:52:03+00:00,"Disaat orang antusias vaksin dan sudah antri dari pagi sekali, yang menyelenggarakan vaksinnya baru umumkan last minute bahwa hanya menerima dan dibatsu 15 orang saja dan khusus anggota keluarga si penyelenggara. 

Wtf!? Im not gonna say the name since its an institution. 👏🏼",Sulawesi Selatan,Januari
rintanbestari,2021-03-29 09:52:09+00:00,"Rasa-rasa abis vaksin, ngga sakit/gatal/pegal. Tapi nguantuuukk plus ngelihannya ini lhoo kebangetan.. 🥲🥲",Sulawesi Utara,Maret
bomangco,2021-01-26 11:51:31+00:00,"gw smpe sekarang masih gak ngerti jeleknya vaksinasi mandiri ini dimana...

comerciallization ujung2nya yang di vaksin kan orang indo juga.. bedanya lebih cepet aja.. 

belum efek multiplikasi optimisme ketika vaksinasinya jadi lebih cepet.. per hari ini aja belum 200k... 😭 https://t.co/SwXRc8bAGD",Kalimantan Timur,Januari
IndonesiaSehatt,2021-07-09 03:01:17+00:00,"Cek Lokasi Vaksin di Jakarta

#BersatuLawanCovid19
#BersamaUntukWarga https://t.co/OfPLOXi8Tq",Lampung,Juni
ayoPutri,2021-07-08 06:44:04+00:00,"Ini tu jadi kenapa si Indonesia, apa pada kurang baca, atau perarturannya yang kudu direvisi, jadi ga ditelen mentah2

Dah tiket mahal, PCR sekeluarga mahal, harusnya pulang dah ok, masalah di surat vaksin, wwooooiiiiiiii!!!!!",Kalimantan Barat,Februari
glennmars,2021-04-28 06:15:22+00:00,"Menjelang 2021:
""Market harusnya udah lebih percaya diri di Ramadan nanti karena kan vaksin udah jalan, THR full, udah bisa mudik, dll. Optimis lah.""

Menjelang Lebaran 2021:
""Kan gue kemaren bilang ""harusnya"" beb...""

""OK, Nurul"" https://t.co/GujXo3R86k",DKI Jakarta,April
sofiankawar1,2021-01-15 11:21:17+00:00,@H4l1mun_D1n61n Sifat manusia pembohong sulit percaya karena dia anggap semua orang pembohong spt dirinya. Ini lah yg terjadi saat ini pembohong nyinyiri vaksin Covid yg disuntik pd bpk Jokowi.,Sumatera Utara,Januari
nurharyant,2021-01-29 06:25:38+00:00,"@FirzaHusain Alhamdulillah, sebagai warga, sudah seharusnya kita merasa bersyukur, apalagi pemimpin dan petinggi di negeri ini telah bekerja cukup keras untuk memastikan tersedianya vaksin sejak awal.",DKI Jakarta,Januari
ichaflrn,2021-02-20 11:15:58+00:00,"Dapet jatah vaksin dari kantor emak nih, katanya sih vaksin dari jerman
Tapi aku denger kata vaksin rasanya udah mual :(",DI Yogyakarta,Februari
polsek_mloe,2021-04-08 03:15:57+00:00,"Jangan takut untuk ikut vaksinasi covid19, karena selain bisa membuat sistem imun kita kebal terhadap Covid 19, vaksin ini aman dan halal.

@polres_maros_presisi @polsek_moncongloe_maros @ Polsek Moncongloe https://t.co/hsMjuOdT0j",Sulawesi Selatan,April
amrisistian,2021-04-29 03:10:45+00:00,Pas vaksin 1 Ketemu temen lama waktu ngedance jaman dulu yang sekarang jadi desiner top markotop @liamustafa .. sukses yaaaa @ Jogja Expo Center https://t.co/MnYKPlyfia,DI Yogyakarta,April
dr_koko28,2021-03-07 22:14:09+00:00,"Masih terkait vaksinasi. Sampaikan saja kepada rakyat bahwa vaksin adalah upaya agar jika mereka terpapar virus tersebut, badan mereka sudah lebih siap dan gejalanya jadi lebih ringan.

Tidak perlu penjelasan yang rumit. Apalagi sanksi denda dan pidana. Edukasi dulu aja :)",Sulawesi Selatan,Maret
polsek_sentani,2021-03-02 07:40:06+00:00,"Perwira Tinggi Mabes Polri Terima Vaksinasi Covid-19 Tahap I

Jajaran Perwira Tinggi Mabes Polri melaksanakan vaksin Covid-19 Sinovac tahap I di Wisma Bhayangkari Mabes Polri, Jakarta Selatan, Senin (1/3)

#VaksinasiAnggotaPolri
Terbentuknya Herd Immunity https://t.co/RAGnMBS4qF",Papua,Maret
IMOTT01,2021-07-10 05:15:52+00:00,Vaksin ke 2 @ Makassar https://t.co/SwTz8r0D3g,Sulawesi Selatan,Januari
bayudputraa,2021-07-09 11:04:52+00:00,"mau vaksin aja ada waktunya yg tepat, apalagi ngelepasin.",Lampung,Maret
mpujayaprema,2021-04-17 09:37:07+00:00,"PRIHATIN. Urusan vaksin kok cari2 dukungan dan perang pernyataan.
**ini soal kesehatan rakyat lho, gak ada jalan tanpa ribut2?",Kalimantan Selatan,April
polsek_sentani,2021-01-13 05:41:51+00:00,"Jenderal Polisi Drs. Idham Azis, https://t.co/0U8ZfgW7iO., hari ini juga melaksanakan vaksinasi sebagai bentuk dukunganya terhadap upaya mencegah dan menanggulangi pandemi. 

Ayo Kita Vaksin

#VaksinasiMelawanPandemi https://t.co/uSRDEYciz5",Papua,Januari
gustibrewon,2021-07-04 04:55:42+00:00,"Mereka yang dijadwalkan dapat dosis kedua Vaksin Az, tidak mudah mendapatkan vaksin tsb. @KemenkesRI  @LaporCovid
 
@kemenkomarves
 
@jokowi
 
@RadioElshinta
 
@kumparan",Nusa Tenggara Timur,Januari
PolsekPlaju3,2021-03-03 07:45:59+00:00,"LINDUNGI DIRI DAN KELUARGA DENGAN VAKSINASI COVID-19

Saya Siap Di Vaksin!

Kapolsek Plaju
Iptu Novel Siswandi Kurniawan. SH. MH
.
.
JAGOAN PALEMBANG
JAGO PALEMBANG!
.
#polripresisi
#PolisiDulurKito
@PolisiSumsel
@irvanprawira
@palembangpolice
@novelsiswandi1977 https://t.co/R3yaGgfy1S",Sumatera Selatan,Maret
Aditya___Angela,2021-07-03 11:33:06+00:00,"@anindivivia Semoga aja paparan rendah covid malah jd booster vaksin alami ya nin :"")",Nusa Tenggara Timur,Januari
HertadiR,2021-06-08 00:25:55+00:00,"Dosis ketiga vaksin tidak aktif Sinovac akan meningkatkan respons antibodi sepuluh kali lipat dalam seminggu, menurut uji klinis fase kedua. Tetapi, adopsi dosis ketiga dalam skala besar masih membutuhkan lebih banyak penelitian. Percaya Kinerja Pemerintah
https://t.co/dbHWgB6awt",Sulawesi Tenggara,Juni
Sulastr41465365,2021-06-08 09:00:18+00:00,"KJRI Jeddah mengungkapkan bahwa mutasi baru Covid-19 dan kelangkaan vaksin menjadi salah satu Kendala mekanisme pelaksanaan haji.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas @Kemenag_RI https://t.co/h1RI51nsjm",Kalimantan Utara,Mei
hjrozanah,2021-06-22 07:19:19+00:00,"Setelah Disuntik Vaksin

Kalau Sudah Begini Siapa Yang Akan Bertanggungjawab. https://t.co/KnfsQT1ftW",Sumatera Selatan,Juni
MARLYHARRYA,2021-06-25 11:28:26+00:00,"Ngerti ga sih maksudnya? Jadi yaa sebenernya yang nyiptain / yang buat vitus covid ini makin bervariatif itu yaa manusianya sendiri. Yaaa namanyaa jugaa manusia ga lepas dari kesalahan. Atau bahkan mungkin nanti bakal ada vaksin vaksin yang baru baru lagi, biar makin anuuuu. Hehe",Kalimantan Timur,Juni
parizt,2021-06-28 04:04:09+00:00,@MrBalon20 Vaksin tidak mencegah dari virus.,Bali,Juni
Zullzzat,2021-02-26 06:31:08+00:00,Hukum penggunaan vaksin Covid-19 adalah harus tetapi diwajibkan bagi golongan yang telah ditetapkan oleh kerajaan.,Aceh,Februari
danarzita,2021-03-26 08:34:38+00:00,Vaksin kedua sudah dapat. https://t.co/uhOLoGtMmX,DI Yogyakarta,Maret
massfazz,2021-01-29 07:33:17+00:00,@byster666 Kasih review kalo udah di vaksin,Jawa Timur,Januari
bytnb18,2021-05-11 21:20:21+00:00,"Agustus suntik vaksin 
Akhir oktober aku ya suntik TT 
Wkwkwkw semoga aja aku kuat aminnn",Jawa Timur,Mei
ann_aisyah,2021-03-09 11:25:08+00:00,Hamdalah sdh dpt jadwal vaksin d kantor. Kirain pegawai kontrak gak dpt huhuhu. Alhamdulillah,Sulawesi Selatan,Maret
Kodam17Cen,2021-07-09 06:40:09+00:00,"APARAT TNI DI KAB MAPPI BANTU PETUGAS KESEHATAN BERIKAN VAKSIN KEPADA WARGA

Mappi - Bintara Pembina Desa (Babinsa) Koramil 1707-14/Senggo jajaran Kodim 1707/Merauke Serda Hendro Tri Wibowo dan Serda Risal melaksanakan pendampingan kepada petugas kesehatan Puskesmas Senggo https://t.co/BHoRN2L1Tz",Papua,Februari
imahbabaturan,2021-06-27 00:44:13+00:00,"Headline @hariankompas pagi ini ngebahas kesadaran masyarakat untuk divaksin, termasuk dibandung yang dimana2 ada vaksin gratis
Ada juga cerita Museum Fatahillah yang dulunya ternyata penjara
Dirumah aja ya, nanti korannya dianterin 
#warungkopiimahbabaturan #MINGGUMEMBACAKORAN https://t.co/f5rDTR2xuU",Jawa Barat,Juni
SumselPolitik,2021-06-07 02:35:08+00:00,pemerintah selalu memprioritaakkan kemanan vaksin covid19 https://t.co/hlcqDMQqfD,Sumatera Selatan,Juni
DokMartin8,2021-01-26 13:54:37+00:00,@CabulSetengah Vaksin pastinya...,Kepulauan Riau,Januari
sentani_humas,2021-03-11 08:25:43+00:00,"Setelah menerima vaksin, masyarakat tetap harus mematuhi protokol kesehatan
#TetapDirumahAja
Selalu Disiplin 5M https://t.co/XG23M1Xk90",Papua,Februari
sirbenn_,2021-01-27 12:10:47+00:00,"Pak, residen di Unud belum dapat vaksin sampe skrg https://t.co/vJrdbrYr2p",Bali,Januari
kafey,2021-02-13 02:25:03+00:00,"Kayanya emang ga punya duit, milih ppkm drpd yg ada di UU, skrg wacana vaksin mandiri utk mempercepat herd immunity...",Jawa Barat,Februari
yeftasoediro,2021-04-29 12:35:01+00:00,"Efek vaksin rang orang pada doyan makan, kok gw malah ilang nafsu makan ya.",Kalimantan Tengah,April
ariyanto9993,2021-07-10 02:40:06+00:00,1 Nyawa yg mati setelah Vaksinasi Dosanya di Tanggung oleh Presiden Raja Ngibul Sebagai Pemberi Perintah Vaksin &amp; Pejabat2 yg mendistribusikannya serta Para Pelaksananya dilapangan!!! Kalian Semua Berbagi Dosa orang yg mati krn Vaksinasi!!! cina2 kafir komunis aja tdk vaksin!!!,Sulawesi Selatan,Januari
windaheris,2021-06-29 11:02:18+00:00,"@Juliaerii Takut bukan jarumnya, tali efek sampingnya. Mendingan gw minum jamu atau herbal lainnya daripada disuntik vaksin yang mana kualitasnya belum maksimal",DI Yogyakarta,Juni
maybenextim3,2021-02-04 00:39:25+00:00,Mimpii d vaksin,Sumatera Utara,Februari
MksEcho,2021-07-09 18:05:17+00:00,"@Daeng_Info Liput Di Puskesmas Makkasau
Jalan Ratulangi Tawwa Daeng.
Setiap Hari,

Lebih Terasa Kebersamaan Nha.
Hampir 80% Etnis China Vaksin Disana,
Tdk Ada Perbedaan Dan Kesetaraan Dalam Antrian, Pelayanan Terlihat Disana.",Sulawesi Selatan,Januari
upikajala,2021-03-25 09:46:26+00:00,oh gini rasanyaa di vaksin😭,DI Yogyakarta,Maret
sarahokeh,2021-06-26 17:30:39+00:00,siska kohl beli vaksin terus dijadiin es grem https://t.co/kARCUNkNtw,Sumatera Utara,Juni
