username,date,content,user_location,bulan
diniimaulida,2021-06-26 03:11:37+00:00,"Selalu deh kl lg ada vaksin masal pas lg hari pertama haid.. :( lg drop2nya, pas udh beres.. vaksinnya abis :’ udh mah susah dapetny",Sulawesi Selatan,Juni
SanSaharin,2021-03-22 09:39:07+00:00,"Me : Mak, owg dah daftar dah vaksin mak ngn bapak
Mak : Haa, bila boleh p inject? Depa habaq dah ka?

Sabaq mak sabaqqqq 🙂",Aceh,Maret
Cahaya39710020,2021-06-11 05:32:14+00:00,Ayo vaksin gaeess biar lebih kuat imunnya https://t.co/ynrJogSpSr,Kalimantan Utara,Januari
fvckdarulez,2021-01-18 15:37:28+00:00,@popoury @Agus_sinyo1 @txtdrpemerintah Mau di vaksin atau gak itu juga gak ngaruh kita bisa kebal dr virus kak. Jd ya sebenernya mau vaksin gak vaksin sama aja sih,Bali,Januari
dhewanggaaaa,2021-01-29 06:15:30+00:00,@slwnada vaksin ternyata dua kali ya? selang 14 hari,DI Yogyakarta,Januari
EzooDeen,2021-05-29 23:08:01+00:00,Berdosa tak tolak vaksin? Adakah vaksin agenda illuminati? Ini jawapan dari Ustaz Muhaizad. Kepada antivax hadam ayat ni. https://t.co/k3xMWkChzX,Sulawesi Utara,Mei
Gigit_Aja,2021-01-08 16:10:30+00:00,"@ib_mahararta Hebatnya lagi, vaksin belum diuji udah dibeli. Padahal yg bikin beli dari negara lain.",Kalimantan Selatan,Januari
rainbowulalaa,2021-07-10 06:29:24+00:00,"dulu pada ga mau, sekarang buat rebutan
-vaksin",Lampung,Juni
bendongoran,2021-06-28 02:29:56+00:00,#Vaksin pertama☝ https://t.co/k4IrDqkxKT,Aceh,Juni
JOINLampung,2021-07-10 04:31:56+00:00,"@LsOwien Bukankah vakainasi memiliki berbagai syarat dok, kalau sdg mengalami penurunan imunitas sebaiknya ditunda utk vaksin?",Lampung,Februari
heyrwin,2021-04-28 06:52:56+00:00,"Vaksin ke2. 
Maap ya posting ulang, yang pertama ada nomor hp nya, eh malah ada yang rquote 😂😂 https://t.co/1mAH4nal9C",Banten,April
IlhaamAG,2021-03-23 03:16:05+00:00,"Kota lain mah sudah tahap 2, Bandung mah can hiji-hiji acan vaksin, ngan saparapat ge acan:(",Jawa Barat,Maret
tamvandangbrani,2021-06-25 09:27:14+00:00,Valid!!! Mi ayam wardoyo bjbj adalah vaksin yg sesungguhnya! https://t.co/YKXjxoVK0d,Kalimantan Timur,Juni
Che_Macho,2021-04-27 08:09:20+00:00,Fix jadwal vaksin sudah keluar 😐,Bali,April
EdmondusS,2021-04-24 04:17:42+00:00,"Vaksin adalah salah satu jalan keluar untuk keamanan diri dan masyarakat
@halimiskandarnu 
@taufikmadjid71 
@jajankoswara 
@kemendespdtt https://t.co/KSu93vxAuR",Jawa Timur,April
idespisecats,2021-05-29 13:53:51+00:00,"Macam dah penat menjawab macam-macam bila ada message merapu pasal vaksin/pusat cucuk vaksin di-""forward""-kan di WhatsApp.",Sulawesi Utara,Mei
kamu_csy,2021-04-09 13:49:17+00:00,"Abis vaksin nggak ada efek apa-apa kecuali tangan kemeng (?) banget, pegel kek bawa beban....
Beban kehidupan 🤣",Jawa Tengah,April
toro_zulham,2021-04-29 14:46:17+00:00,Melaksananka  Vaksin Covid 19 yang kedua https://t.co/kcI6OfHXDR,Kalimantan Tengah,April
nxasha_,2021-07-10 15:56:55+00:00,"@JKJAVMY memang kalau daftar awal lambat dapat eh ..hari2 cek benda yang tak pasti..menyakitkan hati tau tak ?? 
orang lain siap dapat 2 dos 😭😭😭
@Khairykj @JKJAVMY @KKMPutrajaya tag semua biar faham sikit .. https://t.co/s3Rc07o9q3",Sulawesi Utara,Januari
Azad4shraf,2021-06-29 18:00:35+00:00,@Jijolhkm Ada news cakap depa tak larat main malam ni. Td pagi cucuk vaksin kat pwtc. Depa dapat Sinovac.,Aceh,Juni
alfannyra,2021-04-01 09:22:19+00:00,pak jokowi abis vaksin kemarin demam meriang gini ga yaa,Kepulauan Riau,April
abcdefghaini,2021-03-24 08:16:37+00:00,Seronok tgk frontliners yg dh lengkap dua doa vaksin..cant wait for my turn🥺,Aceh,Maret
orangsabarmurah,2021-04-29 14:06:36+00:00,@masbrmntyo Ga perlu d vaksin n vaksinnya takut sm km,Kalimantan Tengah,April
Gprastawa,2021-04-21 09:27:53+00:00,"Habis Vaksin, hareeng kemudian",Jawa Barat,April
wangivanilla,2021-05-27 16:46:57+00:00,"Abis vaksin, makan, bobo, bangun2 udah jam 8. Skrng mo tidur kga bisa",Banten,Mei
alykcenora,2021-06-29 16:37:20+00:00,Tbtb kepikiran pengen vaksin di jogja dimana yaa buat yg bukan warga asli,DI Yogyakarta,Juni
fahmimyong98,2021-04-17 15:26:54+00:00,@athya_ Vaksin pecel lele?yang mana ini mbak?,Jawa Tengah,April
RFatiasari,2021-05-15 15:14:44+00:00,"Cemunguut eaaa tambah setaun lagi belajar onlen, meeting zoom, maskeran kemana2, dadaah vaksin https://t.co/RDFF6SkTAX",Jawa Barat,Mei
BeHappy0171,2021-04-25 11:47:08+00:00,"Vaksin mu belum tentu bisa menyelamatkanmu
Maskermu dan akal sehatmu yang bisa https://t.co/kbvNbAJQNp",Jawa Barat,April
asbarID,2021-03-11 07:26:04+00:00,@izzaagustin mau di vaksin ? lagi nunjukkn lengan 😁,Sulawesi Tenggara,Maret
overkece,2021-07-09 04:02:30+00:00,vaksin gratis tolol https://t.co/TfggmyDbM7,Lampung,Mei
SazuweWawan,2021-05-29 10:34:33+00:00,@Farashaz_ @JKJAVMY @Khairykj Still no response ke farah?,Sulawesi Utara,Mei
rere2_kumampung,2021-02-27 15:15:30+00:00,"Gue jadi salah satu org yg diprioritaskan negara buat dpt vaksin karna gue jurnalis. Semoga kinerja jurnalistik yg gue kerjain, bisa bermanfaat buat masyarakat ya. Tanggung jawabnya gede cuy. 
#vaksinasiwartawan 
#vaksinstoppandemi",Sulawesi Utara,Februari
Hidayah_Art,2021-03-17 12:34:17+00:00,@Sanjayaluv Herd immunity ini yg nantinya menjadi pelindung juga untuk orang yg tidak dapat vaksin ya,Jawa Tengah,Maret
m_natsirdmokrat,2021-05-27 10:32:18+00:00,""" Jangan sampai kita seolah olah dilarang didunia, akibat merek vaksin.""
#MNU
#PatriotDemokrat 
@Edhie_Baskoro 
@FPD_DPR 
@IbasNews 
@tapakibas 
@EBYpacitan https://t.co/XQSwfnshBl",DI Yogyakarta,Mei
CelebesTerkini,2021-07-09 20:10:32+00:00,"Di Pising, Vaksin Jadi Syarat Menerima BLT https://t.co/Hj5AyPteEB",Sulawesi Selatan,Januari
nung_kong,2021-06-23 02:08:15+00:00,"Jangan sampai lemah. Terapkan profesi 5 m dan vaksin pada Kebiasaan Baru
Bersatu Lawan Covid19 https://t.co/gT8ySVvmhu",Sulawesi Barat,Januari
damai_01,2021-07-09 12:23:27+00:00,"Vaksin Moderna Sangat Efektif Cegah Covid-19 pada Remaja

Yuk Disiplin PPKM

https://t.co/hVz8zUXIf0",Papua Barat,Maret
ebbaylia,2021-04-29 23:49:07+00:00,"@fiabukanvallen Iyaaa, masa kemaren habis vaksin ngantuk bgt naik motor nguap muluuuu",DKI Jakarta,April
EdmilH,2021-07-10 00:46:04+00:00,"Vaksin Moderna Sangat Efektif Cegah Covid-19 pada Remaja. Yuk Disiplin PPKM
https://t.co/IEtvfhDTtA",Sulawesi Tenggara,Januari
SuryadiAlit,2021-03-05 03:12:52+00:00,"@jokowi Mungkin Vaksin Covid _ 19 , tidak bisa di lakukkan di desa Saya Pak , Karena masyarakat saya Sudah Banyak Minggat / Pergi dari desa Sudah lama sekali , Karena banyak hal aneh yg telah terjadi , sampai saat ini , makin aneh dan makin aneh misterius.",Nusa Tenggara Barat,Maret
rudimulawarman_,2021-01-14 20:17:20+00:00,"Kok ketat kali penjagaannya, emang ada yg niat curi/rampok vaksin, boro2 nyuri di vaksin saja pada tidak mau rakyat 😎😎😎 https://t.co/8lk2gIWcNv",Sumatera Barat,Januari
witzkhalifaa,2021-05-29 11:45:44+00:00,@nurliyanakarim @PeiLinSoon1 @animefolyf @alittlepartofza @JKJAVMY I got the msg on the website too. This text msg i just received today. Still not updated on mysejahtera. Probably still updating,Aceh,Mei
OjoLsuroboyo27,2021-02-27 16:04:01+00:00,"@anindyastina @sbyfess mestine bisa..
kmren adekku vaksi 2x. beberapa dino sebelom vaksin iku di cek kesehatane..",Sulawesi Utara,Februari
rizki_urip,2021-07-03 10:16:07+00:00,"4 jam setelah vaksin, rasanya mengantuk. Nyeri setelah disuntik juga masih terasa.",Sulawesi Tengah,Januari
ridez_,2021-07-09 13:56:28+00:00,@AdeTreesna @mardiasih Vaksin?,Kalimantan Barat,Januari
pelitabataks,2021-03-24 06:36:05+00:00,Presiden Jokowi Pastikan Distribusi Vaksin Merata Hingga ke Pelosok @jokowi https://t.co/DYGmoQGxSU,Sumatera Utara,Maret
anja_nugraha,2021-02-26 14:58:09+00:00,"https://t.co/TZGrk6YWpE

informasi covid19 dan vaksin",DKI Jakarta,Februari
dik_kay,2021-02-03 05:47:41+00:00,"@__MV_llestari__ @Shuroo_ Vaksin sinovac sangat cocok utk indonesia, paling aman dibanding vaksin lainnya. Klo tdk salah rasio resiko beratnya cuman 0,1% dgn efikasi 65%. Jd sangat aman",Kalimantan Selatan,Februari
bucin_ter,2021-06-07 08:12:54+00:00,"Mutasi virus covid 19 kelangkaan vaksin, dan perkembangan wabah covid 19 menjadi alasan Saudi belum mengumumkan mekanisme penyelenggaraan haji tahun ini.

Dana Haji Aman
#StopHoaxDanaHaji https://t.co/dF778uEqpU",Maluku,Februari
Adampuri8,2021-01-11 13:30:50+00:00,Saya ikut juga di vaksin pak . Agar kita ada ketahanan tubuh https://t.co/MNWDHzM8ms,Sumatera Barat,Januari
elyazsaragihh,2021-04-08 13:38:52+00:00,"Alasan bisa dapat vaksin lebih dulu
https://t.co/INNXvn9TAW",Sumatera Barat,April
monyetpensiun,2021-06-29 12:52:28+00:00,"@putyisic sinovac kalo bli dulu, waktu itu vaksin cuma 1 jenisnya Astra Zeneca masih sedikit yang pakai dan masih terbatas juga",Bali,Juni
NusantaraRaya45,2021-06-25 00:48:55+00:00,"Jubir Vaksin: Disiplin protokol kesehatan tetap harus dilakukan bersama vaksinasi
Damai Indonesiaku
https://t.co/wOHF39wZju",Bengkulu,Juni
angga_selvano,2021-01-14 11:08:24+00:00,"Kok gara-gara vaksin aja mesti ribut....???? Kan lucu?? 

#LawanCovid19
#VaksinasiNasional 
#VaksinCorona 
#VaksinSinovac",Bengkulu,Januari
AmaniXiaEr,2021-01-29 14:51:15+00:00,"Semalam aku mimpi nurse datang nak inject vaksin covid kat aku. Lepas tu aku tanya, ""Boleh inject kucing saya dulu tak?""

Kenapa aku bangang sangat dalam mimpi tu?",Kalimantan Tengah,Januari
purmawan1,2021-03-04 08:39:23+00:00,"Alhamdulillah sdh di vaksin covid-19 @ Masjid Istiqlal,Jakarta Pusat https://t.co/trSaxQS3f6",Gorontalo,Maret
HaikalKmrddn,2021-04-28 09:01:48+00:00,MKN tolong la tunjuk sikit fakta..mcm mne kes boleh tetiba naik..then apa function vaksin!,Aceh,April
mariobifel15,2021-07-10 03:31:13+00:00,selesai vaksin tahap kedua.. https://t.co/ct2xGsmL0y,Nusa Tenggara Timur,Mei
HAFalach,2021-03-27 14:10:50+00:00,"@kabarsleman Besok senin, simbah vaksin ulang. Harusnya tanggal 19/03 tapi ditunda karena ada riwayat ca servix 3a. Tenaga medisnya menyarankan tuk meminta suket layak vaksin dulu. Semoga besok senin berjalan lancar",DI Yogyakarta,Maret
izyanmahmud,2021-03-29 23:57:06+00:00,@dyananizza Tulah yg fasa kedua vaksin pon tak dapat lagi ini nak bagi rentas. Tolong la fed up nak hadap roadblock lagi.,Sulawesi Utara,Maret
yatiemarowi,2021-03-25 18:49:47+00:00,"Br dpt vaksin dah mcm2 effect, tak tau la apa patient yg mmg positive covid ni rasa",Aceh,Maret
achietmokoginta,2021-06-29 17:06:40+00:00,@timmymalachi @ombotaakk Ikut paket vaksin Pfizer ke LA sono bayar 28jt biar Instagramable,DKI Jakarta,Juni
niwayanprima,2021-04-29 17:45:12+00:00,"Beritanya kurang lengkap, jika memang betul efek dr vaksin harusnya disertakan pula hasil wawancara dr RS mengenai kronologi dan penyebab bisa timbul gejala itu. 

Berita kayak gini yg buat org takut vaksin yg bikin pelambatan program vaksinasi. 

Lekas pulih, teh. https://t.co/NqVyt7thvK",Sulawesi Utara,April
BKIPM_MedanII,2021-04-26 03:11:30+00:00,"Jumat 23 April 2021 pegawai SKIPM Medan II telah melaksanakan vaksin Covid 19 Tahap kedua, ingat tetap harus menjaga protokol kesehatan walaupun sudah vaksin ya teman teman☺️ @HumasBKIPM @EdiSant87082110 https://t.co/chvd9gioHf",Sumatera Utara,April
DokMartin8,2021-01-28 10:41:44+00:00,@CabulSetengah Ayo vaksin...jgn ragu,Kepulauan Riau,Januari
RahnaTrisnayani,2021-05-26 01:32:42+00:00,Kelar sudah vaksin 😌,Bali,Mei
muizbadrul1903,2021-02-26 13:23:50+00:00,"Hari tu daftar vaksin #COVID19 xdpt pun THANK YOU mcm ni... Try mlm ni baru ada 😅😁

فاذا عزمت فتوکل علی الله

Ali Imran : 159

“Kemudian apabila kamu telah membulatkan tekad, maka bertawakkallah kepada Allah”

#JomVaksin
#LindungDiriLindungSemua https://t.co/bhGgX012gx",Aceh,Februari
wldnsatrio_,2021-01-21 04:55:44+00:00,"Babay vaksin, kita tidak berjodoh 😢",Jawa Timur,Januari
helloelieyanis,2021-03-24 12:29:22+00:00,Harap ada la rezeki nak pi thailand dah alang alang dah cucuk vaksin kan 🤣🤣,Aceh,Maret
bumagda_,2021-05-28 03:46:46+00:00,"Saya bilang, ""Ibu, terimakasih ya sudah berani di vaksin dan menjadi contoh. Kita harus vaksin Bu, supaya pandemi cepat selesai dan ekonomi bangkit lagi""

""Saya doakan ibu selalu sehat"", tutup saya sebelum kami terpencar alur antrian.",Banten,Mei
ebulliencechu,2021-06-29 13:46:23+00:00,"@queenzyyyyy oke kakk,, makasih infonya. nanti klo ada info lagi kabar2 ya😝😝 masa ni vaksin aku daftar dr april baru dapet besok :'",Jawa Tengah,Juni
news_indramayu,2021-01-27 13:33:09+00:00,"Indramayu Terima 9.200 Vial Vaksin Sinovac
.
.
Selengkapnya cek FB IndramyuNews
.
.
FB : IndramayuNews
IG : indramayunewsid
Twitter : news_indramayu
.
.
#indramayunews #indramayu #kabarterkini #kabarindramayu #beritahariini #news #vkasin https://t.co/OCpeMMTZps",Jawa Barat,Januari
RareDarL_N,2021-07-08 03:04:43+00:00,"@OyKentangk gak bisa bedain mana bunga mana ochi 😭 indah semua 😭
btw ini dari semalam trus tadi pagi aku nonton ini, supaya gak gugup krn mo vaksin wkwkwk",Nusa Tenggara Timur,Februari
zetakakayeaa,2021-05-29 23:43:25+00:00,"aduhhh jelas2 ws tak blokir brrti aku malesss ambek awmuuu, mbok ngertio 🤣 pdhl wingi antri vaksin wes epok2 gakenal, ws nggae masker, kok yo sek disopo 😭 https://t.co/fTbqwfxkmB",Papua,Mei
fatm_,2021-04-20 05:44:44+00:00,"H+1 setelah Vaksin, tutup bantal mukanya, teriak yg kenceng. Bangsyaaaad linu nyaaaaa",Jawa Timur,April
lampostco,2021-07-10 09:17:20+00:00,"Pemerintah akan melakukan program vaksinasi ketiga (booster) untuk 1,47 juta nakes yang bekerja di garis terdepan dalam penanganan covid-19 mulai pekan depan.
#Vaksin #VaksinasiCovid19 #vaksincovid19 #lampostco
#airlanggahartarto #lampostco
https://t.co/fKZxz8PF9Z",Lampung,Januari
yulvie,2021-04-14 13:19:30+00:00,"H+4 Vaksin, lengan bekas disuntik masih nyeri 😭😭",Kepulauan Riau,April
bugismanis1,2021-07-06 09:45:48+00:00,"@terongkrispiyk Tgl 3 agustus 2021 lgi pakde vaksin kedua, jeda 28 hari",Sulawesi Tenggara,Januari
MalukuTeras,2021-07-03 08:45:45+00:00,"ATURAN BARU, Keluar Masuk Ambon Wajib Lampirkan Hasil PCR Negatif dan Kartu Vaksin https://t.co/xw0PeN5rK9",Maluku,Mei
BabangIqball,2021-03-29 11:04:09+00:00,"Sehat sehat semuanya, tetap jaga 3M yuk walaupun yg sudah di vaksin tetep dijaga 🙏",Sulawesi Utara,Maret
MaraSolehah,2021-03-29 09:45:45+00:00,"Kenapa embah2 di sekitarku g mau d vaksin, mreka takut katanya.
Halah senenge do kemakan hoax 😑
Aq ae gelem d vaksin 😑",Jawa Tengah,Maret
pramonosoleh,2021-06-26 08:51:17+00:00,Ini vaksin bawaannya laper sama ngantuk,Kalimantan Timur,Juni
polsek_sentani,2021-03-02 07:38:07+00:00,"Perwira Tinggi Mabes Polri Terima Vaksinasi Covid-19 Tahap I

Jajaran Perwira Tinggi Mabes Polri melaksanakan vaksin Covid-19 Sinovac tahap I di Wisma Bhayangkari Mabes Polri, Jakarta Selatan, Senin (1/3).

#VaksinasiAnggotaPolri
Terbentuknya Herd Immunity https://t.co/WUE0yr2gQC",Papua,Februari
RareDarL_N,2021-07-07 05:32:03+00:00,kayaknya emang belum berjodoh ama nih vaksin... dahlah besok aja 😑,Nusa Tenggara Timur,Juni
Suwarji88602676,2021-06-29 12:37:24+00:00,@jokowi Kapan giliran saya dapet undangan vaksin pak,DKI Jakarta,Juni
SentralTimur,2021-07-06 16:34:44+00:00,"Calon Penumpang Kapal Wajib Miliki Kartu Vaksin Covid-19
https://t.co/E8ulxoTr1t",Maluku Utara,April
bakoelrotimanis,2021-01-25 02:18:39+00:00,@Harian_Jogja Vaksin real apa placebo,DI Yogyakarta,Januari
chuyob,2021-03-26 01:37:24+00:00,"Ambil vaksin (@ CIMB Greentown in Ipoh, Perak, Perak) https://t.co/K21p702pEK",Aceh,Maret
mantegil1,2021-06-26 00:07:49+00:00,"Vaksin sangat penting bagi kesehatan untuk menjaga dari varian covid Delta
Disiplin Atasi Pandemi https://t.co/n2HyAlnmti",Kepulauan Bangka Belitung,Juni
Amranumar23,2021-03-26 11:03:02+00:00,@jokowi Ngapain di vaksin kalau mudik gak boleh pak pres?,Jawa Timur,Maret
nfmdzaki_,2021-04-29 05:00:20+00:00,Aku awai tu tak kisah sgt la geng2 depa nie dapat vksin dulu. Tapi had sakit hati bila dah dapat vaksin. Menteri pulak bawak keluaq kenyataan kta spa dp vaksin boleh merentas negeri. Nmpk dak game depa. Akai jaa. Lepas tu pakat meneru nak vaksin dulu sanggup guna pintu belakang. https://t.co/oMr0pmFDDw,Aceh,April
DuiArif,2021-05-29 23:53:57+00:00,"Kapan2, indonesia masih ribut vaksin https://t.co/nZbxB0iQpp",Papua,Mei
muhamadotib,2021-07-10 12:40:10+00:00,@Hilmi28 Kita mah masih sibuk beli vaksin... Karena kalau ga gitu ga ada alesan ke rakyat bahwa pandemi ini banyak pengeluaran yang bikin negara kita bangkrut...,Lampung,Maret
kickinandy,2021-01-26 16:57:11+00:00,Vaksin iri hati? Mau donk! 😁,Aceh,Januari
OkinaFitto,2021-03-19 07:56:40+00:00,"So, sampai bila nak terbela nasib depa ni?

Hmmm... Kena buat lah ape yang depa ni cadangkan, cadangan yg amat bernas sebenarnya untuk kelangsungan industri kreatif kat Malaysia ni.

🤭 Bukan takat duk mintak nak vaksin dulu je kerja nya",Aceh,Maret
serdadukopi,2021-02-27 15:48:14+00:00,"Hari² gabut nganggur, suntik vaksin enak kali ya",Sulawesi Utara,Februari
sofiankawar1,2021-01-15 02:26:27+00:00,"@Aryprasetyo85 @DSutiyanti @FaGtng Sebenarnya di tukang nyinyir2  itu dalam hatinya mengakui vaksinasi itu baik, tp utk ikuti kata bohir hrs berkata vaksin itu gak baik.",Sumatera Utara,Januari
dilaandiva,2021-03-29 13:45:42+00:00,efek vaksin katanya ngantukan ama laperan lah ituma kaya emg tiap hari gitu kalo di diri gua😒,Kalimantan Tengah,Maret
MeViyani,2021-05-22 23:15:08+00:00,"Nangis, egk tega lihat kucing ku kek gt
Egk ad vaksin ny
Hnya bs brtahan hdp maks 1 tahun
Tidur sambil duduk
Sering menyendiri dipojokan
Liat tmn2 nya asyik bermain, dia hny duduk melihat
Klu ingat kok nangis mulu, 
Sabar ya pus, tak bantu semaksimal mungkin sesuai saran dokter",DI Yogyakarta,Mei
IndonesiaSehatt,2021-07-09 05:23:40+00:00,"Vaksin Covid-19 produksi Sinovac aman dan halal

#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/tDWL2055WJ",Lampung,April
TMalaqbi,2021-05-25 02:51:53+00:00,"Vaksin Dan Disiplin Prokes Adalah Bagian Ikhtiar Umat 

Nusantara Bersatu https://t.co/5pTbnmuqMC",Sulawesi Barat,Januari
DiskopProvNtb,2021-05-23 14:41:06+00:00,Update Cakupan / Sebaran Vaksin 23 Mei 2021 Pukul 17.00 Wita https://t.co/OMm7Pl7xea,Nusa Tenggara Barat,Mei
aufalahdy,2021-02-25 06:10:25+00:00,"@KemenkesRI sdh dpt jadwal vaksin di aplikasi pedulilinduni. Tertulis ""seluruh faskes vaksinasi"". Tp ditolak di puskesmas dkt kantor katanya blm terdaftar. Jadinya gmn ?",Jawa Tengah,Februari
HumasPolairud,2021-05-17 09:34:02+00:00,"Personel Pos Kwandang memberikan himbauan untuk mematuhi _*Protokol kesehatan COVID-19 sekaligus mensosialisasikan tentang  pentingnya VAKSIN COVID-19*_, dan selalu menggunakan masker setiap beraktivitas, https://t.co/g0W91g5qPX",Gorontalo,Mei
Rianhidayat_77,2021-07-10 02:12:22+00:00,"94 Persen Vaksin Pfizer Efektif Cegah Infeksi Covid-19 Tanpa Gejala
https://t.co/fEdrpmyw08

Yuk Disiplin PPKM https://t.co/pjjNbYOZ5h",Kalimantan Utara,Februari
mustofa_somad,2021-06-24 00:02:36+00:00,"Patuhi Protokol Kesehatan - Mari Dukung Upaya Pemerintah Untuk Mencegah Penyebaran Virus Corona. Ayo, Kita Lakukan Vaksin https://t.co/IjzxX1GQJo",Nusa Tenggara Barat,Juni
Loganray86,2021-02-27 14:26:02+00:00,"Aku tanye je...

Yg sedara mara menteri potong queue amek vaksin cepat2 tu nak buat apa?
Nak gi jalan cepat2 ke pe?

Bg la chance kat frontliners amek protect themselves dulu, if diorg rmai kena n collapse ko nak ganti ke?",Kalimantan Tengah,Februari
Cahaya39710020,2021-06-11 05:32:14+00:00,Ayo vaksin gaeess biar lebih kuat imunnya https://t.co/ynrJogSpSr,Kalimantan Utara,Mei
DenaNuryasha,2021-06-28 09:02:08+00:00,"@achietmokoginta Padahal gak semua yg vaksin demam, mertua sama mbah uyut yg usianya udah 80th lebih abis vaksin gak ngerasain gejala apa2 selaian ngantuk dan laper",Jawa Barat,Juni
faisalsidik,2021-07-10 02:25:05+00:00,"@jokowi Makanya gak usah ikut ikutan pandemi... Repot kan.

Beli vaksin. Ngutang lagi...
Target pertumbuhan ekonomi 6% tercapai tapi minus 6%...",Sulawesi Selatan,Januari
di0rxbaby,2021-05-29 11:16:45+00:00,@friedkompia @JKJAVMY but mine double check ariya nang rah Kuching 😭 hmm kannn,Kalimantan Tengah,Mei
SittiRabiah10,2021-05-29 23:44:57+00:00,"@yeni_Fenda03 Aduh hebo banget yah 🤣😂,fansnya itu ngadi2,emg bisah vaksin and minum jamu pelangsing yah klau org hamil,bsh bahaya tuh kandungannya,ada2 aj",Papua,Mei
Nokenlive1,2021-07-10 10:00:34+00:00,"Warga Antusias Mengikuti Gebyar Vaksin Di Jemaat GKI I.S.Kijne Sborhonyi Vuria Kotaraja - #Kesehatan
https://t.co/3zalqO8R5K https://t.co/WaU7OQRqSA",Papua,Februari
nblnzmptr,2021-02-25 06:34:38+00:00,"Vaksin kedua, Alhamdulilah lancar... sudah SAH menjadi SARJANA PENERIMA VAKSIN🧚‍♀️. Aku mau berbagi cerita saat vaksin pertamaku https://t.co/lXKiU5NV5V",Banten,Februari
eriyawati91,2021-06-29 16:32:19+00:00,"Bikin sw tentang vaksin biar keluarga mau vaksin soalnya bebal gara"" ada yg habis vaksin meninggal Pdhal sblumnya sehat, kan siapa tau dia punya penyakit serius yg blm diketahui,pdhal aku yg udh terbukti vaksin 2minggu lalu aja baik"" aja apalagi aku yg tinggal dikota banyak Virus",Banten,Juni
